$CINE,#genre#
Alba XXX 1,http://a1.3frpp.top/qw643/654grth5r/2056
Alba XXX 5,http://a1.3frpp.top/qw643/654grth5r/2060
Alba XXX HD1,http://a1.3frpp.top/qw643/654grth5r/2062
Blacked,http://a1.3frpp.top/qw643/654grth5r/2065
BLUE HUSTLER,http://a1.3frpp.top/qw643/654grth5r/2066
Cum 4k UHD,http://a1.3frpp.top/qw643/654grth5r/2047
Daughter Swap,http://a1.3frpp.top/qw643/654grth5r/2046
Day with a Pornstar,http://a1.3frpp.top/qw643/654grth5r/2044
DDF Network,http://a1.3frpp.top/qw643/654grth5r/2045
FAKE AGENT,http://a1.3frpp.top/qw643/654grth5r/2068
Fake Taxi,http://a1.3frpp.top/qw643/654grth5r/2052
Family Hookups,http://a1.3frpp.top/qw643/654grth5r/2050
Family Strokes,http://a1.3frpp.top/qw643/654grth5r/2051
FILMAX Adult 10 HD,http://a1.3frpp.top/qw643/654grth5r/1989
FILMAX Adult 6 HD,http://a1.3frpp.top/qw643/654grth5r/1985
FILMAX Adult 7 HD,http://a1.3frpp.top/qw643/654grth5r/1986
Hot FHD,http://a1.3frpp.top/qw643/654grth5r/2072
HUSTLER HD,http://a1.3frpp.top/qw643/654grth5r/2073
Little Caprice,http://a1.3frpp.top/qw643/654grth5r/2053
Passion HD,http://a1.3frpp.top/qw643/654grth5r/1992
Public Agent,http://a1.3frpp.top/qw643/654grth5r/2049
Pure Babes HD,http://a1.3frpp.top/qw643/654grth5r/2002
REDBOX ADULTS 1,http://a1.3frpp.top/qw643/654grth5r/2003
REDBOX ADULTS 2,http://a1.3frpp.top/qw643/654grth5r/2004
REDBOX ADULTS 21,http://a1.3frpp.top/qw643/654grth5r/2023
REDBOX ADULTS 22,http://a1.3frpp.top/qw643/654grth5r/2024
REDBOX ADULTS 24,http://a1.3frpp.top/qw643/654grth5r/2026
REDBOX ADULTS 3,http://a1.3frpp.top/qw643/654grth5r/2005
REDBOX ADULTS 4,http://a1.3frpp.top/qw643/654grth5r/2006
REDBOX ADULTS 5,http://a1.3frpp.top/qw643/654grth5r/2007
REDBOX ADULTS 6,http://a1.3frpp.top/qw643/654grth5r/2008
REDBOX ADULTS 7,http://a1.3frpp.top/qw643/654grth5r/2009
REDBOX ADULTS 8,http://a1.3frpp.top/qw643/654grth5r/2010
REDBOX ADULTS 9,http://a1.3frpp.top/qw643/654grth5r/2011
True Amateurs,http://a1.3frpp.top/qw643/654grth5r/2048
XY Plus+1 HD,http://a1.3frpp.top/qw643/654grth5r/1997
$IP iptv,#genre#
Hustler HD,http://193.33.240.8:80/hustler_hd/index.m3u8
playboy,http://160.20.164.171:8001/play/a074
Playboy TV,http://190.83.119.67:8000/play/a0ow/index.m3u8
VENUS,http://160.20.164.171:8001/play/a034
Visit-X TV HD 720,http://194.116.150.47:1935/vxtv/live_720p/chunklist_w1156491225.m3u8

$ipflix,#genre#
ALBA XXX 1,http://ipflix.click:80/live/sq1x0qr86b/7777/666419.m3u8
ALBA XXX 2,http://ipflix.click:80/live/sq1x0qr86b/7777/666420.m3u8
ALBA XXX 3,http://ipflix.click:80/live/sq1x0qr86b/7777/666421.m3u8
ALBA XXX 4,http://ipflix.click:80/live/sq1x0qr86b/7777/666422.m3u8
ALBA XXX 5,http://ipflix.click:80/live/sq1x0qr86b/7777/666423.m3u8
ALBA XXX 6,http://ipflix.click:80/live/sq1x0qr86b/7777/666424.m3u8
AST 1 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/672082.m3u8
AST 2 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/672084.m3u8
Babes 17 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19703.m3u8
Babes 2 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19701.m3u8
Balkan Erotik (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13404.m3u8
Bunga Bunga (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5532.m3u8
ButGo (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19684.m3u8
Candy (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19683.m3u8
Cento Cento HD (18+) IT,http://ipflix.click:80/live/sq1x0qr86b/7777/5531.m3u8
Centoxcento TV (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19682.m3u8
Daughter Swap (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19680.m3u8
Desire FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5530.m3u8
Dorcel (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19679.m3u8
Dorcel FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5529.m3u8
Dreamporn (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674128.m3u8
Dusk (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19678.m3u8
Dusk DeLuxe (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5528.m3u8
EroX (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13867.m3u8
EroXXX FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13866.m3u8
Fake Agent 3 HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/666427.m3u8
Fake Taxi Female FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/666429.m3u8
Fake Taxi HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/666428.m3u8
Free-XTV (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/666431.m3u8
Hot (18+) PT,http://ipflix.click:80/live/sq1x0qr86b/7777/5526.m3u8
Hot Club (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19687.m3u8
Hot Club 1 (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674126.m3u8
Hot HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13397.m3u8
Hustler (18+) US,http://ipflix.click:80/live/sq1x0qr86b/7777/5525.m3u8
Hustler FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674060.m3u8
Lalkan Erotic (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674059.m3u8
Legal Porno HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674063.m3u8
Leo TV (18+) CZ,http://ipflix.click:80/live/sq1x0qr86b/7777/16350.m3u8
Maiden van Holland (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674125.m3u8
Max Big Dick (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674066.m3u8
Max Big Tits (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674067.m3u8
Max Hardcore (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674074.m3u8
Max Interracial (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674075.m3u8
Max Lesbian Channel (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674065.m3u8
Max Milf (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674076.m3u8
Max Russian (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674077.m3u8
Meiden van Holland Hard (18+) NL,http://ipflix.click:80/live/sq1x0qr86b/7777/5524.m3u8
Moms Teach (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13401.m3u8
Nubiles Casting (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13400.m3u8
O La La FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5523.m3u8
Passie (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13402.m3u8
PassionXXX (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674118.m3u8
Penthouse FHD (18+) US,http://ipflix.click:80/live/sq1x0qr86b/7777/5522.m3u8
Penthouse Gold FHD (18+) US,http://ipflix.click:80/live/sq1x0qr86b/7777/13863.m3u8
Penthouse Quickies FHD (18+) US,http://ipflix.click:80/live/sq1x0qr86b/7777/13862.m3u8
Pink Erotic 1 (18+) EX-YU,http://ipflix.click:80/live/sq1x0qr86b/7777/5521.m3u8
Pink Erotic 2 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5520.m3u8
Pink Erotic 3 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5519.m3u8
Pink Erotic 4 (18+) EX-YU,http://ipflix.click:80/live/sq1x0qr86b/7777/5518.m3u8
Pink Erotic 5 (18+) EX-YU,http://ipflix.click:80/live/sq1x0qr86b/7777/5517.m3u8
Pink Erotic 7 FHD (18+) EX-YU,http://ipflix.click:80/live/sq1x0qr86b/7777/5515.m3u8
Pink Erotic 8 (18+) EX-YU,http://ipflix.click:80/live/sq1x0qr86b/7777/5514.m3u8
Pink\' o TV (18+) IT,http://ipflix.click:80/live/sq1x0qr86b/7777/16348.m3u8
Platinum FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5513.m3u8
Play Boy CA (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/17717.m3u8
PlayBoy TV (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19673.m3u8
PlayBoy TV HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/19674.m3u8
Porn 1 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5494.m3u8
Porn 10 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5485.m3u8
Porn 11 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/680091.m3u8
Porn 2 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5493.m3u8
Porn 3 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5492.m3u8
Porn 4 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5491.m3u8
Porn 5 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5490.m3u8
Porn 6 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5489.m3u8
Porn 7 HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5488.m3u8
Porn 8 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5487.m3u8
Porn 9 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5486.m3u8
Primafila Hot Club 2 HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5509.m3u8
Primafila Hot Club 3 HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5508.m3u8
Primafila Hot Club 8 FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5503.m3u8
Private (18+) NL,http://ipflix.click:80/live/sq1x0qr86b/7777/5501.m3u8
Reality Kings (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13399.m3u8
Red Light (18+) NL,http://ipflix.click:80/live/sq1x0qr86b/7777/5500.m3u8
Redlight FHD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/674061.m3u8
Redlight HD (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674124.m3u8
SCT HD (18+) IT,http://ipflix.click:80/live/sq1x0qr86b/7777/5498.m3u8
Sext Senso (18+) IT,http://ipflix.click:80/live/sq1x0qr86b/7777/5497.m3u8
Sext6senso (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/666430.m3u8
Sexx1 (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674123.m3u8
Sirina 1 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5536.m3u8
Sirina 3 (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/5534.m3u8
Stars XXX (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674121.m3u8
Super One (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674122.m3u8
SuperOne HD (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/16347.m3u8
TGirls (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/13398.m3u8
Venus (18+) AR,http://ipflix.click:80/live/sq1x0qr86b/7777/5496.m3u8
Vivid RED FHD (18+) US,http://ipflix.click:80/live/sq1x0qr86b/7777/13864.m3u8
Vivid TV CA-FR (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/53706.m3u8
XXX Adult (18+),http://ipflix.click:80/live/sq1x0qr86b/7777/23178.m3u8
xxx1 (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674119.m3u8
xxx2 (+18),http://ipflix.click:80/live/sq1x0qr86b/7777/674120.m3u8

$other adult iptv,#genre#
A3Bikini,https://vcnbikininetwork.teleosmedia.com/stream/bikininetwork/a3bikini/playlist.m3u8
Babestation,http://sdn-global-live-streaming-packager-cache-3qsdn.akamaized.net/9528/9528_264_live.m3u8
Babestation24,http://sdn-global-live-streaming-packager-cache.3qsdn.com/9528/9528_264_live.m3u8
EropulsDE,https://api.alpaca.t62a.com/hls/9108/stream0.m3u8
IBizaHDTV,https://5ed5d165c218d.streamlock.net:441/free/Stream1/playlist.m3u8
IBizaHDTV1,https://cdn1.ibizastream.biz:441/free/Stream1/playlist.m3u8
Miami TV Jenny For You [18+],https://59ec5453559f0.streamlock.net/jennyforyou/jennyforyou/playlist.m3u8
Miami TV Jenny Live (18+),http://59ec5453559f0.streamlock.net:1935/mexicotv/smil:miamitvmexicoROKU/chunklist_b1896000.m3u8
Miami TV Jenny Live [18+],https://59ec5453559f0.streamlock.net/JennyLive/JennyLive/playlist.m3u8
Miami TV Latino [18+],https://5ee7c2b857b7f.streamlock.net/latino/latino/playlist.m3u8
Miami TV Mexico [18+],https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8
PLAYBOY TV FHD1,http://7go.xyz:8080/5511951141534/wesd2875/42928
ROUGE TV 720P [18+],http://event.vedge.infomaniak.com/livecast/event.stream/playlist.m3u8
SEX PRIVE FHD1,http://7go.xyz:8080/5511951141534/wesd2875/103222
SEXY HOT HD1,http://7go.xyz:8080/5511951141534/wesd2875/64799
Visit-XTV,https://stream.visit-x.tv/vxtv/ngrp:live_all/playlist.m3u8
взрослые1073,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/1073/index.m3u8
взрослые147,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/147/index.m3u8
взрослые527,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/527/index.m3u8
взрослые813,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/813/index.m3u8
взрослые910,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/910/index.m3u8
взрослые919,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/919/index.m3u8
взрослые922,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/922/index.m3u8
взрослые923,http://193d1b23.kazmazpaz.org/iptv/VBHEYK7YS2PCUW/923/index.m3u8
КИНО [18+],http://autopilot.catcast.tv/content/40381/index.m3u8
ШЕЛК ТВ HD [18+],http://live-1.otcnet.ru/shelkhdmts/index.m3u8


$redtraffic adult iptv,#genre#
Anal,http://live.redtraffic.xyz/anal.m3u8#http://cdn.redtraffic.net/anal.m3u8
Asian,http://live.redtraffic.xyz/asian.m3u8
BigAss,http://live.redtraffic.xyz/bigass.m3u8#http://live.redtraffic.xyz/bigass.m3u8?fluxuslust.m3u8#http://live.redtraffic.xyz:80/bigass.m3u8#http://cdn.redtraffic.net/bigass.m3u8
BigDick,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8#http://live.redtraffic.xyz/bigdick.m3u8#http://live.redtraffic.xyz:80/bigdick.m3u8#http://cdn.redtraffic.net/bigdick.m3u8
